@relation data_training-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute age {0,1,2,3,4,5,6,7,8,9,10}
@attribute aadt numeric
@attribute trucks numeric
@attribute elevation numeric
@attribute precip numeric
@attribute min_temp numeric
@attribute max_temp numeric
@attribute wet_days numeric
@attribute freeze_thaw numeric
@attribute rut_depth numeric
@attribute number_of_lanes {1,2,3}
@attribute sys_id {1,2,3}
@attribute f_class {1,2,3,4,5,6,7}
@attribute category {1,2,3,4,5}
@attribute psi numeric

@data
4,170,14,5750,10.6,30,62,63,189,0.157,1,3,5,5,2.4
4,2750,435,8250,31.05,29,49,77,109,0.193,1,3,4,3,3.79
0,270,55,5750,10.6,30,62,63,189,0.058,1,2,3,3,3.52
2,16500,975,4750,6.65,36,67,41,154,0.1,2,2,3,2,4.16
0,4900,125,2750,6.37,48,78,25,87,0.03,1,3,5,3,4.31
4,1200,109,4750,6.65,36,67,41,154,0.064,1,3,4,4,4.09
0,70,20,5250,6.88,37,68,37,143,0.1,1,3,5,5,3.26
0,8528,2100,1750,3.97,52,83,18,43,0.03,2,1,1,1,4.24
1,5500,923,4250,6,36,67,41,154,0.053,1,2,3,2,3.98
0,60,15,5750,10.6,30,62,63,189,0,1,3,5,5,2.94
2,3775,1800,3750,5.55,38,69,38,119,0,2,1,1,1,4.33
0,1675,460,4250,5.8,41,73,31,100,0.03,1,2,3,2,4.44
2,8750,367,1750,3.07,52,83,18,43,0.02,2,3,4,2,3.85
4,2000,305,3250,4.93,46,78,26,53,0,2,2,3,1,3.91
5,3750,1800,4250,6,36,67,41,154,0,2,1,1,1,4.33
4,1300,430,4250,6,36,67,41,154,0,1,2,3,2,4.39
6,5500,1376,5250,7.95,31,63,56,216,0.074,2,1,1,1,4.24
7,430,88,6750,18.25,32,57,73,145,0.054,1,2,3,3,3.76
0,30,2,4250,5.8,41,73,31,100,0,1,3,5,5,3.61
6,4400,1470,5250,7.95,31,63,56,216,0.073,2,1,1,1,4.12
3,1650,473,4250,5.8,41,73,31,100,0.04,1,2,3,2,4.37
3,225,35,4250,6,36,67,41,154,0,1,3,5,5,3.49
8,330,14,4750,6.25,32,65,50,230,0.041,1,3,6,5,3.39
2,70,23,5750,10.6,30,62,63,189,0.037,1,3,5,5,3.3
1,3400,120,6750,19.25,30,56,65,158,0.12,1,3,4,3,3.91
3,21500,2818,2750,5.17,50,80,22,69,0.039,3,1,1,1,3.93
1,100,5,4750,6.28,39,71,34,129,0.047,1,3,5,5,2.21
3,750,115,3750,5.55,38,69,38,119,0.027,1,2,3,3,3.54
2,23000,3084,2750,5.17,50,80,22,69,0,2,1,1,1,3.17
0,25,1,4250,6,36,67,41,154,0.05,1,3,7,5,4.14
0,4883,120,5750,12.9,31,60,55,179,0.1,1,3,4,2,4.04
5,2000,305,3250,4.93,46,78,26,53,0,2,2,3,1,3.86
0,7000,470,3750,5.55,38,69,38,119,0.074,2,2,3,2,4.35
0,3250,1470,4750,6.25,32,65,50,230,0.039,2,1,1,1,4.4
5,3500,1750,3750,5.55,38,69,38,119,0.073,2,1,1,1,4.14
2,3500,1750,3750,5.55,38,69,38,119,0.093,2,1,1,1,4.23
0,20800,3952,2750,5.17,50,80,22,69,0.09,2,1,1,1,4.13
4,5550,1460,5250,7.95,31,63,56,216,0.05,2,1,1,1,4.4
3,13300,2375,4250,6,36,67,41,154,0.01,2,1,1,1,4.23
6,3700,1750,3750,5.55,38,69,38,119,0.133,2,1,1,1,4.02
4,1300,430,4250,6,36,67,41,154,0,1,2,3,2,4.4
0,550,55,6750,18.25,32,57,73,145,0.07,1,2,3,3,4.01
0,55,1,5750,10.6,30,62,63,189,0,1,3,6,5,3.14
3,1050,500,6250,14.05,31,59,67,165,0.11,1,2,3,2,4.33
0,2075,50,5250,10.35,32,63,50,183,0,1,3,5,3,4.26
2,17500,1791,4750,6.65,36,67,41,154,0.143,2,3,3,2,2.77
0,900,125,3750,5.55,38,69,38,119,0,1,2,3,3,3.86
1,11000,650,4250,6,36,67,41,154,0.02,2,2,3,2,4.3
6,1300,45,3250,4.93,46,78,26,53,0.035,1,3,5,3,4.24
3,3350,1700,5250,7.95,31,63,56,216,0.04,2,1,1,1,4.29
4,5000,1368,1750,3.07,52,83,18,43,0.034,1,2,3,2,4.26
1,1100,225,5750,10.6,30,62,63,189,0,1,2,3,2,4.39
4,600,395,4250,5.8,41,73,31,100,0.062,1,2,3,3,3.34
4,230,35,4250,5.17,34,67,46,217,0.022,1,3,4,4,3.64
4,2650,1250,6250,14.05,31,59,67,165,0.149,2,1,1,1,3.95
4,4075,1800,3750,5.55,38,69,38,119,0.04,2,1,1,1,4.4
2,365,85,5750,10.6,30,62,63,189,0.05,1,2,3,3,4.19
4,2850,93,7250,22.95,30,53,70,143,0.128,1,3,4,3,3.97
3,13500,653,4750,6.65,36,67,41,154,0.105,2,2,2,1,4.07
0,14950,560,4750,8.25,33,65,45,176,0.11,2,2,3,2,3.8
2,2210,373,4250,6,36,67,41,154,0.02,1,3,4,3,4.35
4,3400,1470,5250,7.95,31,63,56,216,0.082,2,1,1,1,3.91
2,825,139,5750,10.6,30,62,63,189,0.05,1,3,4,4,4.29
3,3850,1750,3750,5.55,38,69,38,119,0.08,2,1,1,1,4.17
8,240,72,6250,8.75,32,63,42,166,0.047,1,3,4,4,3.33
0,4425,240,4750,6.28,39,71,34,129,0.02,2,3,3,3,4.16
7,1900,293,3250,4.93,46,78,26,53,0.024,2,2,3,1,3.56
2,525,150,5750,10.6,30,62,63,189,0.08,1,2,3,3,3.61
0,240,30,4250,5.8,41,73,31,100,0.1,1,3,5,4,4.11
3,8500,576,3750,5.55,38,69,38,119,0.053,2,2,3,2,4.04
5,1100,160,3750,5.55,38,69,38,119,0.023,1,2,3,2,4.08
7,150,15,6250,8.75,32,63,42,166,0.037,1,3,4,5,3.56
1,4575,1200,2250,3.07,52,83,18,43,0.03,1,2,3,2,4.21
2,70,23,6250,14.05,31,59,67,165,0.07,1,3,5,5,3.54
5,235,19,3750,5.36,44,76,29,77,0,1,3,5,5,4.14
2,2450,1128,6250,14.05,31,59,67,165,0.038,2,1,1,1,3.78
2,825,139,6750,18.25,32,57,73,145,0.04,1,3,4,4,4.19
0,60,15,5750,10.6,30,62,63,189,0,1,3,5,5,3.54
0,1100,500,5250,7.95,31,63,56,216,0.06,1,2,3,2,4.42
6,550,29,5250,10.35,32,63,50,183,0.055,1,3,4,4,4.14
5,280,22,5750,7.71,34,66,40,156,0,1,3,5,4,3.56
1,800,52,3750,5.55,38,69,38,119,0,1,2,3,3,3.96
0,3885,1550,3750,5.55,38,69,38,119,0.08,2,1,1,1,4.25
3,1050,360,6250,14.05,31,59,67,165,0.089,1,2,2,2,3.98
0,8900,462,2250,3.07,52,83,18,43,0.05,1,3,3,2,3.94
0,33525,3190,4750,8.25,33,65,45,176,0.26,2,1,1,1,4.15
3,1050,360,5250,7.95,31,63,56,216,0.063,1,2,3,2,4.17
0,1100,450,4250,5.8,41,73,31,100,0.051,1,2,3,2,4.44
2,215,36,6250,8.75,32,63,42,166,0.02,1,3,4,4,3.79
2,1450,178,4750,6.25,32,65,50,230,0.027,1,3,5,3,4.3
0,3450,1008,5250,7.95,31,63,56,216,0.05,2,1,1,1,4.24
2,2850,250,5750,12.9,31,60,55,179,0.07,1,3,4,3,4.13
4,3850,1600,4250,6,36,67,41,154,0.03,2,1,1,1,4.24
2,285,66,5750,10.6,30,62,63,189,0.059,1,2,3,3,3.13
2,4750,1300,2250,3.07,52,83,18,43,0.03,1,2,3,2,4.19
4,215,18,6750,18.25,32,57,73,145,0.096,1,3,5,5,2.28
2,3850,2014,3750,5.55,38,69,38,119,0.041,1,2,3,2,4.2
0,360,50,5750,10.6,30,62,63,189,0.06,1,2,3,3,4.43
0,7050,235,5250,7.95,31,63,56,216,0,2,3,4,2,4.19
0,3250,120,7250,22.95,30,53,70,143,0.09,1,3,4,2,4
0,3775,1800,3750,5.55,38,69,38,119,0.05,2,1,1,1,4.22
0,8300,1676,3750,5.55,38,69,38,119,0.02,2,2,3,2,4.14
8,1150,66,3250,4.93,46,78,26,53,0.026,1,3,5,3,4.11
2,1050,28,4250,6,36,67,41,154,0.063,1,3,5,3,3.17
5,1250,160,3750,5.55,38,69,38,119,0.056,1,2,3,2,4.27
3,3450,1435,5250,7.95,31,63,56,216,0,2,1,1,1,4.26
3,3600,1339,4750,6.25,32,65,50,230,0.075,2,1,1,1,3.89
0,2700,329,6750,19.25,30,56,65,158,0.06,1,3,5,3,4.2
0,3943,1550,3750,5.55,38,69,38,119,0.1,2,1,1,1,4.43
2,7500,797,4750,6.65,36,67,41,154,0.04,2,2,2,1,4.21
2,950,235,5250,6.88,37,68,37,143,0.063,1,2,3,2,4.31
1,3600,1300,4250,6,36,67,41,154,0.113,2,1,1,1,4.06
0,175,30,4250,6.65,36,67,41,154,0.16,1,3,5,4,3.69
2,2210,373,4250,6,36,67,41,154,0.05,1,3,4,3,4.35
4,230,35,4750,6.25,32,65,50,230,0.025,1,3,4,4,3.46
0,180,30,6250,14.05,31,59,67,165,0.03,1,3,4,5,4.29
0,16500,2550,2250,3.07,52,83,18,43,0.06,2,1,1,1,4.05
4,2850,425,5250,10.35,32,63,50,183,0.091,1,2,3,2,4.17
4,160,29,4750,6.28,39,71,34,129,0.024,1,3,4,5,3.77
0,175,30,4250,6.65,36,67,41,154,0.13,1,3,5,4,3.51
0,650,133,5750,10.6,30,62,63,189,0.02,1,2,3,3,4.18
1,215,37,6250,14.05,31,59,67,165,0.09,1,3,4,4,3.7
1,3400,1339,4750,6.25,32,65,50,230,0.038,2,1,1,1,3.84
2,2550,1142,5750,10.6,30,62,63,189,0.038,2,1,1,1,3.69
2,750,157,5750,10.6,30,62,63,189,0.104,1,2,3,3,3.41
4,1300,430,3750,5.55,38,69,38,119,0,1,2,3,2,4.26
2,750,53,3750,5.55,38,69,38,119,0.043,1,2,3,3,3.85
1,3850,663,4250,6,36,67,41,154,0.049,1,2,3,2,4.07
0,30,2,4250,5.8,41,73,31,100,0,1,3,5,5,3.55
1,650,60,1750,3.07,52,83,18,43,0.04,1,3,5,4,3.24
3,225,35,4250,6,36,67,41,154,0.09,1,3,5,5,3.71
3,3600,1700,4250,6,36,67,41,154,0.06,2,1,1,1,3.88
2,21000,5254,2750,5.17,50,80,22,69,0.039,2,1,1,1,3.86
6,250,45,6250,14.05,31,59,67,165,0.026,1,3,4,4,3.58
6,1050,360,5750,10.6,30,62,63,189,0.062,1,2,3,2,4.07
6,1050,360,5750,10.6,30,62,63,189,0.049,1,2,3,2,4.04
4,13600,765,4750,6.65,36,67,41,154,0.16,2,2,3,2,3.84
3,4150,1650,4250,6,36,67,41,154,0.02,2,1,1,1,4.44
3,290,35,6250,8.75,32,63,42,166,0.09,1,3,5,4,3.42
1,1675,490,4250,5.8,41,73,31,100,0.02,1,2,3,2,4.4
2,1950,250,3750,5.36,44,76,29,77,0.04,2,2,3,1,3.94
4,2850,93,6250,15.9,30,58,60,171,0.108,1,3,4,3,4.07
2,4750,1300,2250,3.07,52,83,18,43,0.03,1,2,3,2,4.23
7,75,13,5250,6.88,37,68,37,143,0.066,1,3,5,5,2.96
0,2700,1470,6750,18.25,32,57,73,145,0.041,2,1,1,1,4.35
1,270,37,5750,10.6,30,62,63,189,0.06,1,2,3,3,4.45
0,60,15,6250,14.05,31,59,67,165,0,1,3,5,5,3.15
4,130,11,5750,7.71,34,66,40,156,0.06,1,3,4,5,2.49
3,6500,340,1750,3.07,52,83,18,43,0.07,1,2,3,2,3.61
0,195,20,4750,6.28,39,71,34,129,0.02,1,3,4,5,4.06
5,3200,1413,5250,7.95,31,63,56,216,0.046,2,1,1,1,3.99
4,9000,2087,2250,3.07,52,83,18,43,0.029,2,1,1,1,3.64
4,230,35,4750,6.25,32,65,50,230,0.018,1,3,4,4,3.67
6,3700,1339,4250,6,36,67,41,154,0.021,2,1,1,1,3.19
6,3650,1300,4250,6,36,67,41,154,0.071,2,1,1,1,4.12
1,100,5,5250,6.88,37,68,37,143,0.101,1,3,5,5,3
7,395,66,5750,10.6,30,62,63,189,0.036,1,2,3,3,3.52
4,235,5,4750,6.25,32,65,50,230,0,1,3,6,5,3.63
0,11050,2550,2250,3.07,52,83,18,43,0.08,2,1,1,1,3.92
5,330,65,6250,14.05,31,59,67,165,0.024,1,2,3,3,4.17
5,9000,1393,1750,3.07,52,83,18,43,0.041,2,1,1,1,3.56
1,4075,1316,4250,6,36,67,41,154,0.09,2,1,1,1,4.25
2,23000,3084,3250,7.58,41,70,36,108,0,2,1,1,1,3.4
4,215,18,6250,14.05,31,59,67,165,0.078,1,3,5,5,3.41
0,650,133,6250,14.05,31,59,67,165,0.028,1,2,3,3,4.2
4,100,21,5250,6.88,37,68,37,143,0.189,1,3,5,5,2.02
3,39000,1228,2750,5.17,50,80,22,69,0.064,2,2,2,1,4.13
3,245,29,4250,5.8,41,73,31,100,0.09,1,3,5,4,4.06
0,650,133,5750,10.6,30,62,63,189,0.017,1,2,3,3,4.07
3,5750,293,6750,19.25,30,56,65,158,0.184,2,2,3,2,3.84
4,155,25,6250,14.05,31,59,67,165,0.024,1,3,4,5,4.11
4,3900,359,3250,7.58,41,70,36,108,0.056,2,3,3,3,3.51
2,3745,1232,4250,6,36,67,41,154,0.07,2,1,1,1,4.34
1,365,73,5750,10.6,30,62,63,189,0,1,2,3,3,4.33
2,12000,4500,2250,3.07,52,83,18,43,0.07,2,1,1,1,4.25
1,8000,650,4250,6,36,67,41,154,0.04,1,2,3,2,3.97
1,3775,1460,4750,6.65,36,67,41,154,0.05,2,1,1,1,4.36
0,10500,2500,2250,3.07,52,83,18,43,0.02,2,1,1,1,4.16
4,5500,642,4250,6,36,67,41,154,0.01,1,2,3,2,4.02
5,205,75,5750,10.6,30,62,63,189,0,1,3,5,4,4.01
1,9750,3207,2250,3.07,52,83,18,43,0.07,2,1,1,1,4.17
4,3450,1339,4750,6.65,36,67,41,154,0.074,2,1,1,1,2.92
2,23000,4500,3250,7.58,41,70,36,108,0.05,2,1,1,1,4.09
4,14050,260,1750,3.07,52,83,18,43,0.07,3,3,4,2,3.45
0,10000,3290,2250,3.07,52,83,18,43,0.05,2,1,1,1,4.1
0,1000,285,4750,6.28,39,71,34,129,0,1,2,3,2,4.46
6,3700,1750,3750,5.55,38,69,38,119,0.105,2,1,1,1,4.22
1,650,138,5750,10.6,30,62,63,189,0.037,1,2,3,3,3.75
1,110,30,4750,6.28,39,71,34,129,0.1,1,3,4,5,4.32
1,3950,1619,4250,6,36,67,41,154,0.1,2,1,1,1,4.44
7,4050,1670,4250,6,36,67,41,154,0.024,2,1,1,1,3.79
1,3650,2005,3750,5.55,38,69,38,119,0,2,1,1,1,4.31
5,4100,1800,3750,5.55,38,69,38,119,0,2,1,1,1,4.38
6,600,115,6750,18.25,32,57,73,145,0.04,1,2,3,3,3.86
4,215,18,6250,14.05,31,59,67,165,0.069,1,3,5,5,2.84
1,4050,1750,4250,6,36,67,41,154,0.11,2,1,1,1,4.31
9,205,9,5250,7.95,31,63,56,216,0,1,3,6,4,3.6
0,285,25,6250,14.05,31,59,67,165,0.09,1,3,4,4,3.71
1,9500,800,4750,6.65,36,67,41,154,0.02,2,2,2,1,4.38
0,11280,3935,4250,6.65,36,67,41,154,0.01,2,1,1,1,4.26
3,5500,1463,5250,7.95,31,63,56,216,0.109,2,1,1,1,3.77
0,525,60,3750,5.55,38,69,38,119,0.06,1,2,3,3,4.29
6,1150,285,3750,5.36,44,76,29,77,0.067,1,2,3,2,4.34
1,10000,2500,2250,3.07,52,83,18,43,0.05,2,1,1,1,4.05
3,3900,1750,3750,5.55,38,69,38,119,0.13,2,1,1,1,4.26
6,400,115,6750,18.25,32,57,73,145,0.033,1,2,3,3,3.83
0,19900,3781,2750,6.37,48,78,25,87,0.08,2,1,1,1,4.18
3,3450,1435,5250,7.95,31,63,56,216,0,2,1,1,1,4.19
2,3500,1151,4250,6,36,67,41,154,0.07,2,1,1,1,4.43
9,215,47,6250,8.75,32,63,42,166,0.021,1,3,4,5,3.11
5,3725,1460,4750,6.25,32,65,50,230,0.09,2,1,1,1,4.29
3,10000,678,4750,6.65,36,67,41,154,0.143,2,2,3,2,4.09
1,5500,320,6250,15.9,30,58,60,171,0.07,2,2,3,2,4.27
9,215,47,6250,8.75,32,63,42,166,0.017,1,3,4,5,3.16
5,13200,3250,4250,6,36,67,41,154,0.01,2,1,1,1,4.14
5,235,19,4750,6.28,39,71,34,129,0,1,3,5,5,4.24
2,3850,2014,3750,5.55,38,69,38,119,0.035,1,2,3,2,4.1
0,285,25,5750,7.71,34,66,40,156,0.06,1,3,4,4,3.78
10,2850,152,7250,22.95,30,53,70,143,0.155,1,3,4,3,3.34
0,125,30,4750,6.28,39,71,34,129,0.05,1,3,4,4,4.33
6,345,85,4750,6.28,39,71,34,129,0.042,1,3,4,4,2.89
1,485,138,5750,10.6,30,62,63,189,0.134,1,2,3,3,3.88
1,365,85,5750,10.6,30,62,63,189,0.02,1,2,3,3,4.21
5,235,19,4750,6.28,39,71,34,129,0,1,3,5,5,4.09
3,1950,525,3750,5.36,44,76,29,77,0.02,2,2,3,1,4.26
7,3300,1123,5250,7.95,31,63,56,216,0.046,2,1,1,1,3.18
1,32500,2750,4750,6.65,36,67,41,154,0.05,2,1,1,1,3.57
1,2970,0,4250,6,36,67,41,154,0.08,1,3,4,3,4.23
6,26500,332,1750,3.07,52,83,18,43,0.058,3,3,4,2,3.57
4,9000,1891,2250,3.07,52,83,18,43,0.042,2,1,1,1,3.44
1,650,175,5750,10.6,30,62,63,189,0,1,2,3,3,4.35
5,2000,305,3750,5.36,44,76,29,77,0,2,2,3,1,3.92
1,495,99,5750,10.6,30,62,63,189,0,1,2,3,3,3.77
2,66500,2508,2250,3.07,52,83,18,43,0.068,3,2,1,1,3.52
7,430,88,6750,18.25,32,57,73,145,0.037,1,2,3,3,4.01
2,70,23,6250,14.05,31,59,67,165,0.071,1,3,5,5,3.53
8,10500,1510,1750,3.07,52,83,18,43,0.049,3,3,4,2,3.4
6,1800,400,3750,5.36,44,76,29,77,0.059,2,2,3,1,3.66
5,4800,325,4250,6,36,67,41,154,0.139,2,2,3,2,3.99
2,2550,311,2250,3.07,52,83,18,43,0.04,1,3,5,3,3.5
2,600,60,2250,3.07,52,83,18,43,0.045,1,3,5,4,3.27
0,3950,1600,4250,6,36,67,41,154,0.09,2,1,1,1,4.3
1,3770,1550,4250,6.65,36,67,41,154,0.11,2,1,1,1,4.37
0,110,30,4750,6.28,39,71,34,129,0.11,1,3,4,4,4.35
0,650,133,5750,10.6,30,62,63,189,0.028,1,2,3,3,4.09
7,3250,1459,3250,7.58,41,70,36,108,0.086,2,2,3,2,3.54
3,1550,370,4250,5.8,41,73,31,100,0.029,1,2,3,2,4.09
0,85,15,6750,18.25,32,57,73,145,0,1,3,5,5,3.41
2,15500,650,4750,6.65,36,67,41,154,0.187,2,2,3,2,3.44
0,5000,750,6750,19.25,30,56,65,158,0.09,2,2,3,2,3.95
5,3450,1339,5250,10.35,32,63,50,183,0.056,2,1,1,1,3.83
0,650,133,5750,10.6,30,62,63,189,0.022,1,2,3,3,4.22
4,900,65,6750,18.25,32,57,73,145,0,1,3,4,3,4.09
3,3450,1435,5250,7.95,31,63,56,216,0,2,1,1,1,4.17
0,95,4,4750,6.28,39,71,34,129,0.39,1,3,6,5,2.63
9,4600,332,1750,3.07,52,83,18,43,0.107,2,3,4,2,2.43
6,3300,1123,5250,7.95,31,63,56,216,0.037,2,1,1,1,3.35
8,13250,1280,4750,6.65,36,67,41,154,0.364,2,2,3,1,3.72
1,6150,1200,1750,3.07,52,83,18,43,0.03,1,2,3,2,4.4
3,225,35,4250,6,36,67,41,154,0.19,1,3,5,5,3.6
3,9000,2500,4250,6,36,67,41,154,0.092,2,1,1,1,4.04
3,650,138,5750,10.6,30,62,63,189,0.036,1,2,3,3,4.16
5,1100,367,6250,14.05,31,59,67,165,0.122,1,2,3,2,4.04
2,140,11,5250,7.95,31,63,56,216,0,1,3,5,5,3.97
2,15500,650,4750,6.65,36,67,41,154,0.202,2,2,3,2,3.88
0,23500,4935,2250,3.07,52,83,18,43,0,3,1,1,1,4.4
7,5500,1339,5250,7.95,31,63,56,216,0.057,2,1,1,1,3.62
5,1150,280,3750,5.36,44,76,29,77,0,1,2,3,2,4.38
4,220,85,6250,8.75,32,63,42,166,0.02,1,3,4,4,3.88
2,1750,173,4250,6,36,67,41,154,0.089,1,3,4,3,4.23
0,650,133,5750,10.6,30,62,63,189,0.023,1,2,3,3,4.06
3,340,60,5750,10.6,30,62,63,189,0,1,2,3,3,3.94
2,10350,2500,2250,3.07,52,83,18,43,0.02,2,1,1,1,3.81
0,8800,260,4750,8.25,33,65,45,176,0.06,2,3,4,2,3.61
2,825,139,5750,10.6,30,62,63,189,0.01,1,3,4,4,4.24
7,14000,927,4750,6.65,36,67,41,154,0.199,2,2,3,1,3.6
4,170,14,6250,14.05,31,59,67,165,0.099,1,3,5,5,2.32
6,1800,400,3750,5.36,44,76,29,77,0.063,2,2,3,1,3.81
7,285,49,5750,10.6,30,62,63,189,0.034,1,2,3,3,3.39
0,5500,703,5250,10.35,32,63,50,183,0.06,2,2,3,2,4.3
5,150,15,6250,8.75,32,63,42,166,0,1,3,4,5,3.9
1,2600,1128,5750,10.6,30,62,63,189,0.042,2,1,1,1,4.02
2,2700,213,4250,6,36,67,41,154,0.02,1,3,4,3,4.28
2,1050,28,4250,6,36,67,41,154,0.067,1,3,5,3,3.29
4,345,85,4750,6.28,39,71,34,129,0.062,1,3,4,4,2.98
7,550,58,7250,23.15,33,54,77,128,0.065,1,2,3,3,4.12
5,370,75,6750,18.25,32,57,73,145,0.021,1,2,3,3,3.98
0,20250,4615,2750,5.17,50,80,22,69,0.08,3,1,1,1,3.8
0,110,30,4750,6.28,39,71,34,129,0.06,1,3,4,4,4.24
1,13000,3640,2250,3.07,52,83,18,43,0.04,2,1,1,1,4.14
5,150,15,5750,7.71,34,66,40,156,0,1,3,4,5,3.75
8,3750,1577,4250,6,36,67,41,154,0.021,2,1,1,1,3.75
0,2550,1250,6250,14.05,31,59,67,165,0.11,2,1,1,1,4.3
5,360,55,5750,10.6,30,62,63,189,0.045,1,2,3,3,4.27
2,8250,2714,2250,3.07,52,83,18,43,0.13,2,1,1,1,4.36
2,750,53,3750,5.55,38,69,38,119,0.036,1,2,3,3,3.87
5,3700,251,4750,6.65,36,67,41,154,0.11,1,2,3,2,4.09
7,1200,271,3750,5.55,38,69,38,119,0.016,1,2,3,2,3.79
0,1400,65,4750,6.65,36,67,41,154,0.03,1,3,4,4,4.19
3,21500,2183,1750,3.07,52,83,18,43,0.145,2,2,2,1,3.32
4,230,35,4750,6.25,32,65,50,230,0.014,1,3,4,4,3.88
2,3150,758,750,1.55,56,89,11,0,0.086,2,3,4,2,4.03
4,4750,1237,3250,7.58,41,70,36,108,0.01,1,2,3,2,4.11
0,1675,460,4250,5.8,41,73,31,100,0.04,1,2,3,2,4.35
6,1200,338,4250,5.8,41,73,31,100,0.04,1,2,3,2,3.98
6,13500,2375,4250,6,36,67,41,154,0,2,1,1,1,4.24
5,2050,1513,5250,10.35,32,63,50,183,0.08,1,2,3,2,4.1
4,1500,200,4750,6.65,36,67,41,154,0.06,1,3,4,3,4.27
1,11000,650,4250,6,36,67,41,154,0,2,2,3,2,4.23
1,215,21,6250,8.75,32,63,42,166,0.06,1,3,4,4,3.82
2,650,100,5750,10.6,30,62,63,189,0.026,1,2,3,3,4.36
4,750,118,3750,5.55,38,69,38,119,0.04,1,2,3,3,3.3
1,170,30,4250,6.65,36,67,41,154,0.13,1,3,5,5,3.76
0,360,50,5750,10.6,30,62,63,189,0.04,1,2,3,3,4.45
4,950,271,5250,6.88,37,68,37,143,0.03,1,2,3,2,3.93
2,3925,1291,4250,6,36,67,41,154,0.05,2,1,1,1,4.31
2,1100,500,5750,10.6,30,62,63,189,0,1,2,3,2,4.31
0,31250,4040,2250,3.07,52,83,18,43,0.07,3,1,1,1,4.22
3,575,150,3750,5.55,38,69,38,119,0,1,2,3,3,4.3
7,5500,559,5750,12.9,31,60,55,179,0.184,1,3,4,3,3.63
2,800,54,2750,5.17,50,80,22,69,0.058,1,3,3,4,4.36
5,3900,359,4750,6.28,39,71,34,129,0.055,2,3,3,3,3.71
0,4000,1470,5750,10.6,30,62,63,189,0,2,1,1,1,4.44
2,1275,415,3750,5.55,38,69,38,119,0,1,2,3,2,4.29
6,13000,3250,4250,6,36,67,41,154,0,2,1,1,1,4.24
2,99000,1750,2250,3.07,52,83,18,43,0.064,3,2,2,1,3.63
7,395,66,5750,10.6,30,62,63,189,0.041,1,2,3,3,3.78
0,3888,762,3250,7.58,41,70,36,108,0.07,1,2,3,2,4.25
2,10500,1190,2250,3.07,52,83,18,43,0.055,2,3,4,2,3.05
4,1825,425,3750,5.36,44,76,29,77,0.01,2,2,3,1,4.18
2,7450,260,4750,6.65,36,67,41,154,0.02,2,3,4,2,4.04
5,1050,500,5750,10.6,30,62,63,189,0.065,1,2,3,2,4.02
0,65,8,5250,6.88,37,68,37,143,0.29,1,3,5,5,3.41
2,45,15,5750,10.6,30,62,63,189,0.044,1,3,5,5,3.26
2,75,13,4750,6.28,39,71,34,129,0.075,1,3,5,5,2.58
3,30000,1895,4750,6.65,36,67,41,154,0.14,2,1,1,1,2.94
3,4150,1650,4250,6,36,67,41,154,0.04,2,1,1,1,4.44
5,3150,1413,5250,7.95,31,63,56,216,0.057,2,1,1,1,3.31
4,235,85,5750,7.71,34,66,40,156,0,1,3,4,4,3.59
2,4550,425,4750,6.65,36,67,41,154,0.065,1,2,3,2,3.99
0,3850,1800,4250,6,36,67,41,154,0,2,1,1,1,4.22
0,10350,260,2250,3.07,52,83,18,43,0.05,2,3,4,2,3.26
4,130,11,4750,6.28,39,71,34,129,0.015,1,3,4,5,3.34
5,3550,1279,4750,6.65,36,67,41,154,0.09,2,1,1,1,3.28
3,5500,373,4250,6,36,67,41,154,0.07,1,2,3,2,3.73
4,9800,2175,2250,3.07,52,83,18,43,0.052,2,1,1,1,3.35
0,3900,1283,3750,5.55,38,69,38,119,0.08,2,1,1,1,4.43
4,18000,1190,1750,3.07,52,83,18,43,0.081,3,3,4,2,2.78
2,22000,4500,2750,5.17,50,80,22,69,0.13,2,1,1,1,4.13
8,3900,1577,3750,5.55,38,69,38,119,0.029,2,1,1,1,3.84
0,200,50,5750,10.6,30,62,63,189,0.04,1,3,5,4,4.22
0,110,25,5750,7.71,34,66,40,156,0,1,3,4,5,3.42
4,11650,2100,4250,6,36,67,41,154,0.03,2,1,1,1,4.29
6,600,32,5250,10.35,32,63,50,183,0.04,1,3,4,4,4.21
0,3250,1470,4750,6.25,32,65,50,230,0.042,2,1,1,1,4.44
6,550,70,3750,5.55,38,69,38,119,0.028,1,2,3,3,4.11
1,3525,1198,4250,6,36,67,41,154,0.06,2,1,1,1,4.36
0,150,18,5250,7.95,31,63,56,216,0.03,1,3,5,5,4.24
0,550,175,4250,5.8,41,73,31,100,0.06,1,2,3,3,4.31
0,3850,1800,4250,6,36,67,41,154,0,2,1,1,1,4.35
4,3275,1435,5250,7.95,31,63,56,216,0.03,2,1,1,1,4.26
0,15750,600,4750,6.65,36,67,41,154,0.3,2,2,3,2,3.67
5,190,20,6250,14.05,31,59,67,165,0.048,1,3,5,5,4.18
0,155,20,4750,6.25,32,65,50,230,0.05,1,3,5,4,3.44
0,1100,500,6250,14.05,31,59,67,165,0.02,1,2,3,2,4.33
0,3375,1110,5250,7.95,31,63,56,216,0.07,2,1,1,1,4.41
4,230,19,3750,8.78,43,72,32,102,0.105,1,3,5,5,2.68
